pid,id,block,block_type,trial_num,cue_time,action,action_time,reward,reward_time,rt,spinspeed,craving_rating,mood_rating,pid_db
57c9c13079ad9b0001e416be,1334,2,money,59,1647969555.848,1,1647969556.948,1,1647969559.98,1.0999999046325684,fast,-1.0,-1.0,9
57c9c13079ad9b0001e416be,1340,2,money,60,1647969561.028,1,1647969561.746,1,1647969566.274,0.7179999351501465,slow,3.0,26.0,9
60b78db6151a3abb7f832c22,1015,0,practice,1,1647968482.84,0,1647968483.525,0,1647968486.559,0.6850001811981201,fast,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1020,0,practice,2,1647968487.593,0,1647968488.727,0,1647968491.746,1.1340000629425049,fast,12.0,-1.0,10
60b78db6151a3abb7f832c22,1022,0,practice,3,1647968500.134,1,1647968501.318,0,1647968505.837,1.184000015258789,slow,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1024,0,practice,4,1647968506.871,1,1647968507.824,1,1647968512.358,0.9529998302459717,slow,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1030,0,practice,5,1647968513.392,0,1647968517.046,0,1647968520.063,3.6540000438690186,fast,11.0,30.0,10
60b78db6151a3abb7f832c22,1033,1,money,1,1647968534.99,1,1647968535.772,1,1647968538.792,0.7820000648498535,fast,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1036,1,money,2,1647968539.824,1,1647968541.825,1,1647968544.844,2.001000165939331,fast,13.0,-1.0,10
60b78db6151a3abb7f832c22,1038,1,money,3,1647968551.464,1,1647968552.699,1,1647968557.235,1.2349998950958252,slow,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1041,1,money,4,1647968558.269,1,1647968560.006,1,1647968564.523,1.7369999885559082,slow,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1046,1,money,5,1647968565.556,1,1647968569.042,1,1647968572.077,3.4860000610351562,fast,12.0,30.0,10
60b78db6151a3abb7f832c22,1047,1,money,6,1647968581.266,1,1647968582.651,1,1647968587.186,1.3849999904632568,slow,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1049,1,money,7,1647968588.22,1,1647968590.955,1,1647968593.974,2.734999895095825,fast,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1051,1,money,8,1647968595.025,1,1647968597.443,1,1647968601.962,2.4179999828338623,slow,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1055,1,money,9,1647968602.996,1,1647968606.349,0,1647968610.867,3.3529999256134033,slow,11.0,-1.0,10
60b78db6151a3abb7f832c22,1056,1,money,10,1647968617.438,1,1647968619.44,1,1647968622.474,2.002000093460083,fast,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1057,1,money,11,1647968623.509,1,1647968625.793,0,1647968628.811,2.2839999198913574,fast,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1060,1,money,12,1647968629.862,1,1647968635.549,1,1647968640.068,5.687000036239624,slow,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1062,1,money,13,1647968641.102,1,1647968644.621,0,1647968647.639,3.5190000534057617,fast,10.0,31.0,10
60b78db6151a3abb7f832c22,1064,1,money,14,1647968660.697,1,1647968662.165,0,1647968666.684,1.4679999351501465,slow,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1066,1,money,15,1647968667.735,1,1647968668.836,0,1647968671.854,1.1010000705718994,fast,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1069,1,money,16,1647968672.888,1,1647968674.739,0,1647968677.774,1.8510000705718994,fast,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1073,1,money,17,1647968678.809,0,1647968679.175,1,1647968683.695,0.3659999370574951,slow,10.0,32.0,10
60b78db6151a3abb7f832c22,1075,1,money,18,1647968694.201,0,1647968695.818,0,1647968700.338,1.6170001029968262,slow,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1078,1,money,19,1647968701.372,0,1647968701.772,1,1647968706.291,0.40000009536743164,slow,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1080,1,money,20,1647968707.326,0,1647968709.227,0,1647968712.245,1.9010000228881836,fast,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1082,1,money,21,1647968713.279,1,1647968713.946,0,1647968716.967,0.6670000553131104,fast,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1089,1,money,22,1647968718.015,1,1647968718.866,0,1647968723.386,0.8509998321533203,slow,11.0,33.0,10
60b78db6151a3abb7f832c22,1090,1,money,23,1647968735.893,0,1647968737.11,1,1647968741.63,1.2170000076293945,slow,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1091,1,money,24,1647968742.664,0,1647968744.066,0,1647968748.584,1.4019999504089355,slow,10.0,-1.0,10
60b78db6151a3abb7f832c22,1092,1,money,25,1647968754.22,0,1647968755.64,0,1647968758.673,1.4200000762939453,fast,8.0,32.0,10
60b78db6151a3abb7f832c22,1093,1,money,26,1647968768.312,1,1647968772.949,1,1647968775.967,4.636999845504761,fast,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1094,1,money,27,1647968777.018,1,1647968778.886,1,1647968783.405,1.8680000305175781,slow,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1095,1,money,28,1647968784.456,1,1647968786.974,1,1647968791.493,2.5179998874664307,slow,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1097,1,money,29,1647968792.527,1,1647968795.579,1,1647968798.597,3.052000045776367,fast,9.0,-1.0,10
60b78db6151a3abb7f832c22,1099,1,money,30,1647968804.851,1,1647968807.142,1,1647968811.672,2.2909998893737793,slow,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1100,1,money,31,1647968812.706,1,1647968814.307,1,1647968817.325,1.6009998321533203,fast,8.0,33.0,10
60b78db6151a3abb7f832c22,1104,1,money,32,1647968826.714,1,1647968827.498,1,1647968832.017,0.7839999198913574,slow,9.0,-1.0,10
60b78db6151a3abb7f832c22,1106,1,money,33,1647968865.605,1,1647968866.722,1,1647968871.242,1.116999864578247,slow,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1108,1,money,34,1647968872.275,1,1647968873.243,1,1647968876.261,0.9679999351501465,fast,11.0,34.0,10
60b78db6151a3abb7f832c22,1110,1,money,35,1647968890.386,1,1647968893.538,1,1647968896.557,3.1520001888275146,fast,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1113,1,money,36,1647968897.59,1,1647968900.275,0,1647968904.795,2.68500018119812,slow,50.0,-1.0,10
60b78db6151a3abb7f832c22,1115,1,money,37,1647968912.8,1,1647968913.867,0,1647968916.886,1.067000150680542,fast,10.0,-1.0,10
60b78db6151a3abb7f832c22,1117,1,money,38,1647968923.189,0,1647968924.123,0,1647968927.142,0.9340000152587891,fast,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1119,1,money,39,1647968928.176,0,1647968932.513,1,1647968937.032,4.336999893188477,slow,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1121,1,money,40,1647968938.081,0,1647968939.683,1,1647968942.702,1.6019999980926514,fast,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1123,1,money,41,1647968943.735,0,1647968948.539,1,1647968951.557,4.80400013923645,fast,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1126,1,money,42,1647968952.591,0,1647968954.341,1,1647968958.861,1.75,slow,8.0,34.0,10
60b78db6151a3abb7f832c22,1130,1,money,43,1647968971.769,0,1647968973.503,1,1647968976.538,1.7339999675750732,fast,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1131,1,money,44,1647968977.589,0,1647968979.023,1,1647968983.543,1.434000015258789,slow,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1133,1,money,45,1647968984.577,0,1647968986.211,1,1647968990.731,1.6340000629425049,slow,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1136,1,money,46,1647968991.766,0,1647968993.332,1,1647968996.351,1.565999984741211,fast,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1148,1,money,47,1647968997.4,0,1647969034.841,1,1647969037.858,37.44099998474121,fast,9.0,-1.0,10
60b78db6151a3abb7f832c22,1150,1,money,48,1647969044.296,0,1647969046.33,1,1647969050.85,2.0339999198913574,slow,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1153,1,money,49,1647969051.884,0,1647969052.918,1,1647969055.937,1.0339999198913574,fast,11.0,34.0,10
60b78db6151a3abb7f832c22,1155,1,money,50,1647969067.493,0,1647969068.694,1,1647969071.713,1.2009999752044678,fast,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1158,1,money,51,1647969072.746,0,1647969074.581,0,1647969079.1,1.8350000381469727,slow,10.0,25.0,10
60b78db6151a3abb7f832c22,1160,1,money,52,1647969085.854,0,1647969088.089,0,1647969092.608,2.234999895095825,slow,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1162,1,money,53,1647969093.659,1,1647969094.894,0,1647969097.912,1.2350001335144043,fast,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1173,1,money,54,1647969098.962,1,1647969105.099,1,1647969109.619,6.13700008392334,slow,10.0,33.0,10
60b78db6151a3abb7f832c22,1174,1,money,55,1647969139.987,0,1647969141.371,0,1647969144.406,1.3840000629425049,fast,10.0,-1.0,10
60b78db6151a3abb7f832c22,1177,1,money,56,1647969150.043,0,1647969153.762,0,1647969158.283,3.7190001010894775,slow,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1180,1,money,57,1647969159.333,1,1647969160.066,1,1647969164.602,0.7330000400543213,slow,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1184,1,money,58,1647969165.636,1,1647969169.188,1,1647969172.206,3.552000045776367,fast,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1187,1,money,59,1647969173.24,1,1647969175.76,0,1647969178.777,2.5199999809265137,fast,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1194,1,money,60,1647969179.811,1,1647969182.696,1,1647969187.215,2.884999990463257,slow,9.0,33.0,10
60b78db6151a3abb7f832c22,1197,2,other,1,1647969211.847,0,1647969213.698,1,1647969216.733,1.8510000705718994,fast,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1203,2,other,2,1647969217.767,0,1647969219.868,0,1647969222.888,2.1010000705718994,fast,11.0,-1.0,10
60b78db6151a3abb7f832c22,1205,2,other,3,1647969228.707,0,1647969230.375,0,1647969234.911,1.6679999828338623,slow,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1208,2,other,4,1647969235.945,1,1647969236.628,0,1647969241.148,0.6830000877380371,slow,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1212,2,other,5,1647969242.182,1,1647969242.732,0,1647969245.751,0.5500001907348633,fast,10.0,33.0,10
60b78db6151a3abb7f832c22,1217,2,other,6,1647969255.173,1,1647969258.458,0,1647969262.978,3.2849998474121094,slow,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1218,2,other,7,1647969264.029,1,1647969265.146,1,1647969268.165,1.116999864578247,fast,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1220,2,other,8,1647969269.215,1,1647969270.567,0,1647969275.085,1.3519999980926514,slow,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1222,2,other,9,1647969276.119,1,1647969277.336,0,1647969281.856,1.2170000076293945,slow,11.0,-1.0,10
60b78db6151a3abb7f832c22,1225,2,other,10,1647969288.059,0,1647969289.595,1,1647969292.629,1.5360000133514404,fast,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1227,2,other,11,1647969293.663,0,1647969295.081,0,1647969298.099,1.4179999828338623,fast,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1230,2,other,12,1647969299.15,0,1647969308.372,1,1647969312.892,9.221999883651733,slow,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1239,2,other,13,1647969313.942,0,1647969317.194,0,1647969320.212,3.252000093460083,fast,11.0,34.0,10
60b78db6151a3abb7f832c22,1242,2,other,14,1647969337.174,0,1647969338.207,0,1647969342.726,1.0329999923706055,slow,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1246,2,other,15,1647969343.76,0,1647969349.347,0,1647969352.365,5.586999893188477,fast,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1252,2,other,16,1647969353.416,0,1647969360.921,0,1647969363.94,7.505000114440918,fast,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1260,2,other,17,1647969364.973,1,1647969366.307,0,1647969370.843,1.3339998722076416,slow,10.0,34.0,10
60b78db6151a3abb7f832c22,1264,2,other,18,1647969388.004,0,1647969389.038,0,1647969393.557,1.0340001583099365,slow,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1268,2,other,19,1647969394.607,0,1647969395.776,1,1647969400.294,1.1689999103546143,slow,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1270,2,other,20,1647969401.328,0,1647969402.429,0,1647969405.448,1.1009998321533203,fast,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1274,2,other,21,1647969406.498,0,1647969408.165,1,1647969411.184,1.6670000553131104,fast,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1279,2,other,22,1647969412.235,0,1647969413.752,0,1647969418.272,1.5170001983642578,slow,10.0,34.0,10
60b78db6151a3abb7f832c22,1282,2,other,23,1647969427.927,0,1647969428.695,1,1647969433.215,0.7679998874664307,slow,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1286,2,other,24,1647969434.248,0,1647969435.148,0,1647969439.668,0.9000000953674316,slow,9.0,-1.0,10
60b78db6151a3abb7f832c22,1292,2,other,25,1647969445.121,0,1647969446.238,1,1647969449.258,1.116999864578247,fast,10.0,33.0,10
60b78db6151a3abb7f832c22,1297,2,other,26,1647969460.18,0,1647969466.051,0,1647969469.086,5.871000051498413,fast,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1299,2,other,27,1647969470.119,1,1647969471.355,0,1647969475.873,1.2360000610351562,slow,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1302,2,other,28,1647969476.907,1,1647969478.591,0,1647969483.111,1.684000015258789,slow,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1306,2,other,29,1647969484.145,1,1647969484.845,0,1647969487.864,0.7000000476837158,fast,11.0,-1.0,10
60b78db6151a3abb7f832c22,1308,2,other,30,1647969494.384,0,1647969495.485,1,1647969500.004,1.1009998321533203,slow,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1316,2,other,31,1647969501.039,0,1647969505.424,1,1647969508.46,4.384999990463257,fast,10.0,34.0,10
60b78db6151a3abb7f832c22,1321,2,other,32,1647969519.066,0,1647969520.0,1,1647969524.52,0.9340000152587891,slow,10.0,-1.0,10
60b78db6151a3abb7f832c22,1323,2,other,33,1647969531.824,0,1647969532.824,1,1647969537.344,1.0,slow,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1332,2,other,34,1647969538.395,0,1647969541.43,0,1647969544.464,3.0350000858306885,fast,10.0,32.0,10
60b78db6151a3abb7f832c22,1336,2,other,35,1647969557.089,0,1647969558.406,1,1647969561.441,1.316999912261963,fast,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1341,2,other,36,1647969562.475,0,1647969565.344,0,1647969569.864,2.869000196456909,slow,50.0,-1.0,10
60b78db6151a3abb7f832c22,1345,2,other,37,1647969576.884,0,1647969577.701,1,1647969580.72,0.8169999122619629,fast,11.0,-1.0,10
60b78db6151a3abb7f832c22,1351,2,other,38,1647969586.34,0,1647969597.363,0,1647969600.382,11.023000001907349,fast,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1354,2,other,39,1647969601.416,0,1647969603.134,0,1647969607.67,1.7180001735687256,slow,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1355,2,other,40,1647969608.72,1,1647969609.271,1,1647969612.289,0.5509998798370361,fast,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1358,2,other,41,1647969613.324,1,1647969614.799,1,1647969617.809,1.4750001430511475,fast,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1364,2,other,42,1647969618.843,1,1647969620.043,0,1647969624.564,1.2000000476837158,slow,10.0,32.0,10
60b78db6151a3abb7f832c22,1365,2,other,43,1647969634.469,1,1647969636.954,1,1647969639.972,2.484999895095825,fast,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1368,2,other,44,1647969641.023,1,1647969642.474,1,1647969647.01,1.4509999752044678,slow,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1372,2,other,45,1647969648.06,1,1647969649.144,1,1647969653.664,1.0840001106262207,slow,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1374,2,other,46,1647969654.698,1,1647969655.948,1,1647969658.967,1.25,fast,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1376,2,other,47,1647969660.001,1,1647969661.202,0,1647969664.22,1.2009999752044678,fast,11.0,-1.0,10
60b78db6151a3abb7f832c22,1377,2,other,48,1647969669.757,1,1647969670.642,0,1647969675.161,0.8849999904632568,slow,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1381,2,other,49,1647969676.194,0,1647969676.748,0,1647969679.763,0.5539999008178711,fast,10.0,31.0,10
60b78db6151a3abb7f832c22,1384,2,other,50,1647969689.469,0,1647969690.453,1,1647969693.471,0.9839999675750732,fast,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1391,2,other,51,1647969694.505,0,1647969695.839,1,1647969700.359,1.3339998722076416,slow,10.0,33.0,10
60b78db6151a3abb7f832c22,1396,2,other,52,1647969709.764,0,1647969713.95,0,1647969718.486,4.186000108718872,slow,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1398,2,other,53,1647969719.52,1,1647969720.171,1,1647969723.206,0.6510000228881836,fast,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1404,2,other,54,1647969724.24,1,1647969725.023,0,1647969729.543,0.7829999923706055,slow,9.0,33.0,10
60b78db6151a3abb7f832c22,1408,2,other,55,1647969739.833,0,1647969740.95,1,1647969743.968,1.1170001029968262,fast,10.0,-1.0,10
60b78db6151a3abb7f832c22,1410,2,other,56,1647969749.255,0,1647969750.122,1,1647969754.642,0.8669998645782471,slow,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1413,2,other,57,1647969755.675,0,1647969756.91,1,1647969761.446,1.2350001335144043,slow,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1417,2,other,58,1647969762.48,0,1647969766.115,0,1647969769.133,3.634999990463257,fast,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1420,2,other,59,1647969770.168,1,1647969770.752,1,1647969773.77,0.5840001106262207,fast,-1.0,-1.0,10
60b78db6151a3abb7f832c22,1426,2,other,60,1647969774.804,1,1647969777.172,1,1647969781.691,2.368000030517578,slow,10.0,34.0,10
5ec6d423fc10270f0bbbc90e,1128,0,practice,1,1647968968.263,1,1647968969.346,1,1647968972.363,1.0829999446868896,fast,-1.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1132,0,practice,2,1647968973.413,0,1647968973.446,0,1647968976.48,0.03299999237060547,fast,19.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1135,0,practice,3,1647968986.446,1,1647968987.929,1,1647968992.462,1.4829998016357422,slow,-1.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1137,0,practice,4,1647968993.513,0,1647968994.063,0,1647968998.596,0.5499999523162842,slow,-1.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1141,0,practice,5,1647968999.629,1,1647969002.43,0,1647969005.463,2.8010001182556152,fast,19.0,27.0,11
5ec6d423fc10270f0bbbc90e,1143,1,other,1,1647969019.88,1,1647969022.497,0,1647969025.529,2.616999864578247,fast,-1.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1145,1,other,2,1647969026.58,0,1647969026.713,0,1647969029.747,0.13300013542175293,fast,22.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1147,1,other,3,1647969033.914,1,1647969034.697,1,1647969039.213,0.7829999923706055,slow,-1.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1149,1,other,4,1647969040.263,0,1647969040.947,1,1647969045.463,0.6840000152587891,slow,-1.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1152,1,other,5,1647969046.497,1,1647969047.247,1,1647969050.28,0.75,fast,29.0,28.0,11
5ec6d423fc10270f0bbbc90e,1154,1,other,6,1647969059.465,1,1647969064.063,0,1647969068.596,4.5980000495910645,slow,-1.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1156,1,other,7,1647969069.63,0,1647969070.18,0,1647969073.197,0.5499999523162842,fast,-1.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1157,1,other,8,1647969074.247,1,1647969075.663,0,1647969080.197,1.4160001277923584,slow,-1.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1159,1,other,9,1647969081.23,0,1647969083.43,1,1647969087.947,2.200000047683716,slow,28.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1161,1,other,10,1647969092.163,1,1647969092.73,0,1647969095.747,0.5669999122619629,fast,-1.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1163,1,other,11,1647969096.78,0,1647969097.563,1,1647969100.596,0.7829999923706055,fast,-1.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1164,1,other,12,1647969101.647,1,1647969102.763,0,1647969107.296,1.1159999370574951,slow,-1.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1167,1,other,13,1647969108.347,0,1647969108.547,1,1647969111.581,0.20000004768371582,fast,28.0,32.0,11
5ec6d423fc10270f0bbbc90e,1169,1,other,14,1647969119.947,1,1647969121.181,1,1647969125.714,1.2339999675750732,slow,-1.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1170,1,other,15,1647969126.764,0,1647969127.547,0,1647969130.581,0.7829999923706055,fast,-1.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1172,1,other,16,1647969131.613,1,1647969133.881,0,1647969136.914,2.2680001258850098,fast,-1.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1176,1,other,17,1647969137.947,0,1647969138.43,1,1647969142.946,0.4830000400543213,slow,29.0,33.0,11
5ec6d423fc10270f0bbbc90e,1178,1,other,18,1647969153.414,1,1647969154.297,1,1647969158.83,0.8829998970031738,slow,-1.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1181,1,other,19,1647969159.881,0,1647969161.164,0,1647969165.68,1.2829999923706055,slow,-1.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1183,1,other,20,1647969166.73,1,1647969167.13,0,1647969170.147,0.40000009536743164,fast,-1.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1185,1,other,21,1647969171.197,0,1647969173.098,1,1647969176.114,1.9010000228881836,fast,-1.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1190,1,other,22,1647969177.163,1,1647969177.93,1,1647969182.448,0.7669999599456787,slow,16.0,38.0,11
5ec6d423fc10270f0bbbc90e,1192,1,other,23,1647969193.949,1,1647969194.763,0,1647969199.297,0.814000129699707,slow,-1.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1195,1,other,24,1647969200.347,0,1647969201.864,1,1647969206.381,1.5170001983642578,slow,18.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1199,1,other,25,1647969210.947,1,1647969211.397,1,1647969214.43,0.4500000476837158,fast,20.0,34.0,11
5ec6d423fc10270f0bbbc90e,1202,1,other,26,1647969223.464,1,1647969224.131,0,1647969227.164,0.6670000553131104,fast,-1.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1206,1,other,27,1647969228.197,1,1647969230.548,0,1647969235.065,2.3510000705718994,slow,-1.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1209,1,other,28,1647969236.098,0,1647969237.947,0,1647969242.464,1.8489999771118164,slow,-1.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1211,1,other,29,1647969243.515,1,1647969245.464,0,1647969248.499,1.9489998817443848,fast,33.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1215,1,other,30,1647969253.464,1,1647969254.148,0,1647969258.665,0.6840000152587891,slow,-1.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1219,1,other,31,1647969259.698,0,1647969260.414,1,1647969263.431,0.7160000801086426,fast,30.0,38.0,11
5ec6d423fc10270f0bbbc90e,1221,1,other,32,1647969275.315,1,1647969275.864,1,1647969280.397,0.5490000247955322,slow,20.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1224,1,other,33,1647969285.247,1,1647969286.115,0,1647969290.614,0.8680000305175781,slow,-1.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1228,1,other,34,1647969291.665,0,1647969292.347,1,1647969295.365,0.681999921798706,fast,28.0,38.0,11
5ec6d423fc10270f0bbbc90e,1232,1,other,35,1647969309.831,1,1647969312.247,0,1647969315.264,2.4159998893737793,fast,-1.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1237,1,other,36,1647969316.315,1,1647969320.715,1,1647969325.247,4.3999998569488525,slow,50.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1240,1,other,37,1647969331.631,1,1647969332.268,0,1647969335.282,0.6369998455047607,fast,31.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1243,1,other,38,1647969340.297,1,1647969340.781,0,1647969343.798,0.48399996757507324,fast,-1.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1245,1,other,39,1647969344.848,0,1647969346.431,0,1647969350.964,1.5829999446868896,slow,-1.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1248,1,other,40,1647969351.998,1,1647969352.615,0,1647969355.648,0.6170001029968262,fast,-1.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1251,1,other,41,1647969356.682,0,1647969359.265,0,1647969362.282,2.5830001831054688,fast,-1.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1256,1,other,42,1647969363.332,1,1647969363.965,1,1647969368.498,0.6329998970031738,slow,30.0,42.0,11
5ec6d423fc10270f0bbbc90e,1257,1,other,43,1647969376.231,1,1647969376.682,1,1647969379.698,0.4509999752044678,fast,-1.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1259,1,other,44,1647969380.748,0,1647969382.398,0,1647969386.915,1.6500000953674316,slow,-1.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1263,1,other,45,1647969387.948,1,1647969388.698,1,1647969393.231,0.75,slow,-1.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1267,1,other,46,1647969394.265,0,1647969395.514,0,1647969398.532,1.248999834060669,fast,-1.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1272,1,other,47,1647969399.565,1,1647969403.065,1,1647969406.1,3.5,fast,30.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1276,1,other,48,1647969410.548,1,1647969411.065,0,1647969415.598,0.5169999599456787,slow,-1.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1281,1,other,49,1647969416.648,0,1647969417.282,0,1647969420.315,0.6340000629425049,fast,31.0,38.0,11
5ec6d423fc10270f0bbbc90e,1285,1,other,50,1647969432.148,1,1647969433.348,0,1647969436.366,1.2000000476837158,fast,-1.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1288,1,other,51,1647969437.415,0,1647969439.299,1,1647969443.831,1.8840000629425049,slow,32.0,33.0,11
5ec6d423fc10270f0bbbc90e,1290,1,other,52,1647969451.599,1,1647969451.999,0,1647969456.532,0.40000009536743164,slow,-1.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1295,1,other,53,1647969457.582,0,1647969461.798,1,1647969464.831,4.216000080108643,fast,-1.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1301,1,other,54,1647969465.882,1,1647969466.932,0,1647969471.451,1.0499999523162842,slow,31.0,42.0,11
5ec6d423fc10270f0bbbc90e,1307,1,other,55,1647969480.616,1,1647969485.849,0,1647969488.865,5.233000040054321,fast,36.0,-1.0,11
5ec6d423fc10270f0bbbc90e,1309,1,other,56,1647969494.765,1,1647969495.4,1,1647969499.916,0.6349999904632568,slow,-1.0,-1.0,11
