PID,id,Block,Type,Trial,Cue Time,Action,Action Time,Reward,Reward Time,RT,Spin Speed,Craving Rating,Mood Rating,pid_db,Q_left,Q_right,PE
61281debe85082cc937dd9ae,94,2,money,29,1647963596.491,0,1647963596.524,1,1647963599.51,0.0329999923706054,fast,16.0,-1.0,1,0.8640110194782691,0.38661487681720924,0.261162836556162
61281debe85082cc937dd9ae,95,2,money,30,1647963603.456,0,1647963603.998,1,1647963608.536,0.5419998168945312,slow,-1.0,-1.0,1,0.9291897611957401,0.38661487681720924,0.13598898052173092
61281debe85082cc937dd9ae,96,2,money,31,1647963609.586,0,1647963609.722,1,1647963612.753,0.1359999179840088,fast,15.0,41.0,1,0.9631287042503046,0.38661487681720924,0.07081023880425985
61281debe85082cc937dd9ae,97,2,money,32,1647963619.22,0,1647963620.103,1,1647963624.633,0.8829998970031738,slow,2.0,-1.0,1,0.980800905727496,0.38661487681720924,0.03687129574969539
61281debe85082cc937dd9ae,98,2,money,33,1647963628.931,0,1647963629.517,1,1647963634.054,0.5859999656677246,slow,-1.0,-1.0,1,0.99000292196437,0.38661487681720924,0.01919909427250399
61281debe85082cc937dd9ae,99,2,money,34,1647963635.096,0,1647963635.268,1,1647963638.282,0.1719999313354492,fast,1.0,40.0,1,0.9947944643725404,0.38661487681720924,0.009997078035629992
61281debe85082cc937dd9ae,100,2,money,35,1647963645.347,1,1647963645.746,1,1647963648.796,0.3990001678466797,fast,-1.0,-1.0,1,0.9947944643725404,0.6806068632552689,0.6133851231827907
61281debe85082cc937dd9ae,101,2,money,36,1647963649.846,1,1647963649.939,0,1647963654.44,0.0929999351501464,slow,50.0,-1.0,1,0.9947944643725404,0.3543958807105145,-0.6806068632552689
61281debe85082cc937dd9ae,102,2,money,37,1647963659.452,1,1647963660.143,1,1647963663.175,0.6909999847412109,fast,6.0,-1.0,1,0.9947944643725404,0.6638302479766214,0.6456041192894855
61281debe85082cc937dd9ae,103,2,money,38,1647963667.666,0,1647963668.335,0,1647963671.351,0.6690001487731934,fast,-1.0,-1.0,1,0.51799515896892,0.6638302479766214,-0.9947944643725404
